author_name,COMMITER_HASH,T_api_design,T_bad_practice,T_brain_overload,T_cert,T_clumsy,T_confusing,T_convention,T_cwe,T_design,T_duplicate,T_html5,T_misra,T_NOT_DEFINIED,T_obsolete,T_performance,T_pitfall,T_psr2,T_redundant,T_suspicious,T_unused
Matt Mullenweg,aa4db5d4ef172a49960c59ee1218d2ce05d21fca,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,7f27e37e92e6c1cb2dfba0f8146fef1ba62749d2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,081527cd3e822076be861a98f1f7f75633369b81,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,9cc35e21c433a04ad82428f87a62bbd213fda389,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,514c36a3bca4ae1d9378554fb48987ef3ee37c56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,3f1fe52b6ec2e880d19d2df7721ed34c1c8ea239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,448122ff3cafbd8fcfc2232002b1229ec43c39ae,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
Ryan Boren,5932ee4425b8afaf940f9c88bfd96c675482dac9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,1faa9ffc1c90f0c1f6d8adfd79f7adb50e4057ef,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,f43a4f16adc516f7158c8a355fcc7119e68374b5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1d2af63ae8d0cc81033e186c04e3480c834c3123,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,d225c820cf1af596f487fc9e0905c279be53d67d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,cfe42dc9307933d700f486f0ba14f7d90fe1aa28,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,32e3266afb833256418ab1883213d74525280fae,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,f938d6d1fddfea3741af9e5fad23184071f63af4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,3f7eb6d15d8c2732f659757e53ba6127756ecbfb,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8baae0c89eb31b245f22dd7dd3874f6072ff22a6,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1
Ryan Boren,3c12867919487d6e54f3e844b01954338c56a4fe,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,651b102a56b5243ff00d07305d59b97983c8edeb,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,e41117d98a007bee380d20f335ebad0f8ebe48d2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,7d37efbbba0392101f131a8e1b97d01ff82cd2f2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,6d4f063c69661823f7c7873b5270ed77cb215898,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,9441bb90933f0b7ad3246f276c522433215e7e15,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,c7e5d7ee7e8247793a2c1608a175a6bc72c881d3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,f1660060cad2934b5cc813f81743098c26ced640,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,e17afbcfa885ddd8d77952f8d0578a5d5b710323,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,3fae411f9e9e652d1c10cf2cb4ea1d740c4926c7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,9d797cfdad7177a25277914911c10c45e409dad7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,74953b3c5131e4f3a1db2f9e57366e61118cf65b,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,961144d6ba7388875f3c4308a48a08ff786eabe1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1
Matt Mullenweg,52c8a271431116a950e01c72f8eda712a9b6f0df,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1
Ryan Boren,1f4f968040666b5d7a0ef9e01806b0accb8e0490,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,097080a29e499e10b2e0961b5f17d73c6ce915c5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,4bb9a136f63d718107a0ba9fbbbde47794679b01,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,9b7f201b11f0c3cbb4ce084b9d84774694ea5f1a,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,4c18e778d08da102271a71f9be58c50461e6f00a,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,a8562a145560768f30cf1650529cc2b39719cf20,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,561c9d7ff34c7b5392d7f5c70783a31f3d2168ec,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,ae85f7064b7175367c3d730ccffe86234f576eda,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ac45aae4d7de27075b724fc5d4193ae45d833283,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,df1f4e7389351f77cce533cf897b616af77ec887,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,14d9931137d496561bb653fd0ca31057b632d130,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
Ryan Boren,25458f93b8d9b8b092c8e0a703e1231feb0f9b4e,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,d7605dd6adf624e76eb644d7eae4e5e855dfc672,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1da25e1927f3648276f3f6401ea3ecad482e1166,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,6ffbef60a5dada63078ce063680d1369ec1117f6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,6b31c735f47f623a2280fd6df43fa65b3e88e88d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,305c29d4e1f3dd828cbe2fbfa6e624afab9bf5b9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,471552766ef1237eee75745aadb68b7c0a9856d3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,6eacdcf924557e581082614d6349fd7c44291436,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,2b2c2e6c03720ad510abc2bc21be7f3ea7dea379,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,573e9a1bcbffcee0c4f6221ddbec63ad921fb78c,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,03f7327803f4afc8e97133d9966f7203a1735517,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,ee0398959b7b08625b4a04100572a4ccca9072b9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,114d19b1442dc0a8dfe924fae7893e8452efcb96,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,3ed89b9e86e14587e7215937202af70b81fb8625,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
Ryan Boren,c244bfd360ab06a2b2467423cf6ac77bfb755fc4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,2d9644a536bbb19bc756f1cbf8fa2b66b70c1b47,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,5679c4dd36d38cc5426e42cb193a4801e64b0856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,072179c8cb9d8a8ccf81bd3239f8c84e81e6f92b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,c72a1f461edc85f8e21a24b8f8776bbc45283a60,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,141270687332ca07893db6ae248919f62ee55cd7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,976597446920e3010860baedd5c13fd64bcbfd66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,aae1332f2ddd060788e8677792409aaea694d9b8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,7f5284a4dec5d887ae281bc575f3b21d409103f8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,222e32086e304aa16ff325e781aabcee74dcab98,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
Ryan Boren,8ca220554a361f021c2e6620e9c2ccdbe119ff57,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,646a09ead4b50f8e3ea8917b55c87c5675da607f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,58b39edd369dc7b61381437e11cea7fb3a79ca00,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,6d5e0be5ef21cd74ebf4aae86829b1a5d2c61c93,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,2b89020aa52652f5a7c4bb6df05fa5bb9b5b5e2a,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,0aea367865e6e4fa2299a6625bbe611a5446d828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,a5c87098b99719dcf15a502650665eec4ba4a313,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,4ea5013876eea54bb3a1624e91e2be89adc1ffa3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,4a11b6e79f0a3941dc10ef202d3b0c658a158ca0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,9019babb19d9824c356a19341abbb58e7682c9f0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,357311cd6adab8f7bc63cb1c09e5a30d752c3336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,f10f98f0a75e37628980064c6bab1ef6c2aad1cb,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,14326fb55d0d719890c1efb57087ce93277b3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matt Mullenweg,d245e9e07d8857afa33bbc76e8b8fb4511c0173b,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,3098fe172eb13cac031900de9fc9fdfc43772aaa,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,e1b81babffbef3fd4f9f4cc046e64e3d52402acd,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,a313d7adfb0cc9415b9570dcbcd1eb10cf4da07f,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,9385ddc440567a7e59f72cb998d83a6b9cdb8237,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,3e46dabd0331b99ba94a8abde31bf34e9bf1e637,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,7318490e2c3cd1846c5f6a36f4debd92bf8f387b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,d68dac7f69c4ab9c559247459ce7d025489a596a,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b49bd4d290efdfdd84c5a4ba0f04c50042c0ac75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,06d61e1f7a9b95c150589e70d468d4d25a79b480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,1a012b8b49bd78febaf8b3ec6cb45ddebdfaad69,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,cae1b671705b2bb0c17b631f187446134f258fd0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,376a04e7deeea9f0b735055862f326339d1f68a8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,f7312de103686856407857aca92749a2c1d1b834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,e9a970fd29a2b756a7d008f7d1111c33388ca71e,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,faa7e8cbdd7b104c6ec7623ee40c5ec9e4b7150a,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,1c6832ed77206097ac337f44a1e947e7052a31b7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,39a7455309f950eedb823a6f3a1161b721a13120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,725257934994d38772994acc1bf18e2978f4bb57,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,eb4979a6401a21be30e0ca0dd7ce8462361aa571,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,95cf1eb670cff4966986ea0edca300a278866d05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,c6c21c0d26f544c1fc248eb87789296befcf424f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,f9e0982d6a8710b5e9ee7f080c3d705cf16cbf8d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,7a90a61c9dfa4dba26ad033a7659b76a6ead6e5b,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,2ec4d8bd55c34da3ceeb7e3ed6afc80e69aeba7c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,65f30e4b678b5a0adcdfd40f37d424f80d30895c,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,4f5ff66944641dec53518fbbb4023f093520928e,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1
Matt Mullenweg,c70442cfd2eb7886bf3f5b5e239b818e602a5969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,8d5607f6f74227594e6142288ada160597f8a7f1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,5fa9e518eeeecd9a3f54b0089330f85252825ead,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Ryan Boren,f086287b81a2158ead54f528579de55b961ab3f9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,3b1677473ae0af269263fe11949f290707aea07d,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,94804af59a2e6919e1cc57cec78da82f6695c713,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,0586384a7fae7f1d61f2d0fab86e76ae83f50b98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,e215f6a066eb794bb8a6d13b2884f142883f12af,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,43002e6cc11ca946c7efa7320a057a7d27ade591,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,742e46274fc76eb2a7a6f29af775875325e7ab5b,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,c29812748d2d37586311ad0ab958e71f6e0e07c0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Boren,3b4d47257d6435e01baf65e58872c0ed9ec6dfd0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,2bab8b487e3dc4349da96569f8d6fc07ecba08ed,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,81fed95acff13f2ba747d4e82b810d51abda0cad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,f684d12d6729be422d97c5471afdd3debbccd551,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,dd9bb0699cdae01892d2722126dd7247c95d17aa,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,062836b194da71be547cff34c5a8f975157f16f2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,4ae18b8c155c499ff10fec0810741a88a4555118,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ebbacd97a0fcb33c6240237ac247ad584d8e36b1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,6f3cb17751d87de8239b380c02c99815c19a884f,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,a2e0b5f3cc3efd25cf18450636c211bb328385bc,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,5e34745dc93978e25fb130aa6e1023785863fed7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,0577003eb9a5b5f20c4b6726bbd83933b791146b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,007caf7c3cdf60864bf793e197b6a7545110dc75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,545644ebc8ca4f5eb92e04d86e6de4b3dffba383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,1dae83d0247daa9852b65280054973566d301f43,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,02e9e6d8ead7e70db9f9faf32caa9366349501dc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,619d8d0c0c0b430620c660d0066a3fe0ed490f00,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,aa6a393a50c93e88728a1c593d9c7d37e575f794,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,aa5674dc279d3614e3ce80d162792df9e26e4b04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,b6d0d21f63c823dda153374055301d61707b898e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,90c78120d7d44a21410ce6ece15d1ceaea26d203,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,96a472460de059013a936ee3471bf43e6f2eb6b8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,64d215d76471e8b689cb9f3d0dcc9b1a3dd660aa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,e430025635c8ea42006d3e7a9ea951a07d06a72c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,34bc7627e0c960bfc5c98eca97d7affc35e5c5d0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1
Ryan Boren,0ea01ba67cde68ba3cc51c0ce3658ab5f23b19c3,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
Ryan Boren,3edb82141aea1885a0a5f0ffa32fab908435257b,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,77a91d9096c135274862af82263ba184dd69c171,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,10f971744804cc2ced4f9095c16cf07fc8e55ee5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,6f6e018161239fefc80ce9759074933ea60649c7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1a2ed535e9dea7efd8028fe8ea7b6a570677a727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,2ec76f28018d642a4443b2cf37ed3fdde0533f4b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,bbf06ccf548ffc8d9434bfbcaf331b7772120031,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,2907e6aadee696414af7ef902130fda4c40d2136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,56e626673ee0d2cd7b8bd435a8dc2a6d3bdb60f4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Ryan Boren,53271cf5acc8e89062776f4cdb7d04c584225134,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,73edfc7c2088befe5b9f4d6bd1668bcc6df9cc7c,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b1b88e415fa199020fa835ca696000ceffcbc5e5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,f160329f66f23af38f47d39aa0040c01242b683b,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
Ryan Boren,ecea3fad265b9f7652901317ba2424de7f54a652,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,44fc04c42ea3aa3ab065d1f57f7d0775e61b90f9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,03828f24ddb67443d9cecf0e3e2553278b46b7e9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,dcaa152386b8733b74edb2fad47b76f5e3f5e63f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,494df9b02dbc16e0baf89ca8a124e06de945348b,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,3dcda2fdf3a615f6243ffe5ec79859deee5c9ad8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1a7f0bd3a882e050355fa3bccf3c08e15bd10b63,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,76bc07fe3f4c13f1c1bd7c4cc5a484151dfe19d6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,35258f7f4c1840f59d6be6eca18d140b5ec56051,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,d2e82671ef65d359ad79322c389a92fcec5e3261,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,1d06871ca5494a7fb44cec79f49bbabd26c6e224,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ddbd1e3ac394e170bf401faab30948c4fe457ec5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,250ecaaf4f1021add77a4cf7e4f9caee94f72ca3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,76c78b624dd804c1fe0d3713e2ac08d255bd8e7c,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8c39cb14c3f6350e9007265ae08d4345b4e20c32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,5ff3240176a011386920f3f35cc42fd8134cccac,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ryan Boren,9e591c41548da876870dd1738f330466a9482eef,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,eddf881bb52339414797ec299d0ebb9116f4815c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,5be951ca28eefd7c42a438b3e19e6c76ffe8d1fe,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ba3372e3d047ba862f7df5fa328b9ef5c4111754,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,e45a58d54771d61205f8d62f067df389932793aa,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,164371f70f9f9e7aa6eafaf9ac2222ac14c4233e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,04cd1038dba025716a3f03f6dd276e7ab920d839,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8845339de9cda2bb81115f34a438b38ff923b5ab,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,016361ea34c07ea97f3d1b52f2d42d046573f09f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ryan Boren,ad6ed9c7443ecc8fbbc8d1596dd402626f824ed3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
Ryan Boren,06532a3304ebf50a7370ab1c9449cbf5e08170a4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
